cpart	regn	line	01.01.2012	01.02.2012	01.03.2012	01.04.2012	01.05.2012	01.06.2012	01.07.2012	01.08.2012	01.09.2012	01.10.2012	01.11.2012	01.12.2012	01.01.2013	01.02.2013	01.03.2013	01.04.2013	01.05.2013	01.06.2013	01.07.2013	01.08.2013	01.09.2013	01.10.2013	01.11.2013	01.12.2013	01.01.2014	01.02.2014	01.03.2014	01.04.2014	01.05.2014	01.06.2014	01.07.2014	01.08.2014	01.09.2014	01.10.2014	01.11.2014	01.12.2014	01.01.2015	01.02.2015
itogo	1326	102000	32621369	29392386	14858815	19622200	26964724	21779240	21940248	19387080	19997832	23378242	19775328	23157482	68474098	21623746	31513331	37912444	34813081	26535374	30892363	29917948	35385369	5340916	30270179	30774833	92086770	29145644	27631462	32270071	34349282	25416609	44837351	31983391	42187161	37498605	43436373	37685929	59046782	32171934
itogo	1326	103000	18684897	29441371	11053611	10772866	12144351	18270416	13509430	25457744	16527931	11230465	25446715	10942357	23290694	15130633	28886132	32037820	14972838	24119523	43186392	29477785	16554783	1200004	30732957	27040043	24541836	15046348	21890720	7903905	18764004	18926663	28464823	13420773	38996376	55222082	34227498	20976303	62948413	99937289
itogo	1326	103100	737984	520388	563808	783925	1131028	1210987	1072146	1141424	1025462	1046341	1299043	1356531	2145317	1486217	1289660	1314744	1593583	1478399	1646733	1245850	1103167	1200004	1664971	1078555	1861504	1196243	1361803	750610	1205107	1292506	1316770	1477007	654048	1182829	2821203	657368	1237766	1941619
itogo	1326	103200	17946913	28920983	10489803	9988941	11013323	17059429	12437284	24316320	15502469	10184124	24147672	9585826	21145377	13644416	27596472	30723076	13379255	22641124	41539659	28231935	15451616	0	29067986	25961488	22680332	13850105	20528917	7153295	17558897	17634157	27148053	11943766	38342328	54039253	31406295	20318935	61710647	97995670
itogo	1326	104000	106738223	110155114	126528862	144276997	138312332	153768632	148177078	139784289	126095596	130429328	158068583	147324889	162325322	162596432	159917305	148521226	149003184	140884638	142084116	147925786	165011018	46656289	179484058	213808978	195310931	184883299	200528215	202310429	178088254	194775836	192642992	206267951	214025488	227687456	256263114	285992056	257313377	281844684
itogo	1326	104100	69665929	71243810	81947207	98797852	94799923	96711365	94352852	84636026	79198366	81326734	101019918	91577980	98279257	93935935	98426412	90572144	97337464	87440475	91326505	104325341	111359842	30871875	133817330	143566185	137818938	123603590	135392382	149507123	133275609	149895262	160959090	170987529	179087073	182197086	209614066	242644346	207140830	230829354
itogo	1326	104200	9522909	9427916	8992439	8869257	8987290	23827058	26835669	32439873	23307295	29609490	33326367	29573603	31309687	30866514	24828263	25355608	25422654	26840995	27031928	22594038	32358006	3781167	30173609	55010672	43786173	47357137	52752170	37693375	31720048	32499500	18592940	21673958	22809159	35135327	36262020	34479602	38398045	42711011
itogo	1326	104300	2856412	5809065	12083513	12942360	11000779	8709348	7350136	8107803	8651672	14076094	17444687	19531119	26124645	31172558	29828737	25762100	19293506	19623503	16494581	13682394	13907762	6069820	8168575	7726530	6243884	6013803	4502010	7263996	4749618	4331578	5245814	5446605	3828466	1804246	1138292	2173895	3543608	73425
itogo	1326	104400	24692973	23674323	23505703	23667528	23524340	24520861	19638421	14600587	14938263	5417010	6277611	6642187	6611733	6621425	6833893	6831374	6949560	6979665	7231102	7324013	7385408	5933427	7324544	7505591	7461936	7908769	7881653	7845935	8342979	8049496	7845148	8159859	8300790	8550797	9248736	6694213	8230894	8230894
itogo	1326	105000	9288792	9288577	9288444	9288477	9296537	9297051	9297339	9296748	9297073	9296890	9297136	9296966	9296974	9297069	9296712	9296632	9296977	9297020	9297606	9297903	9298038	9339340	394504	394880	442808	443852	444269	444171	444323	443574	390991	391682	391928	392369	393934	388989	388989	388989
itogo	1326	106000	0	1272412	1320168	1256756	955365	8178638	4003265	2693556	1936751	2993997	4739837	5416922	5791328	5578038	3881684	3367314	3361646	3464440	6025762	5368468	5290083	0	5040920	4926217	4432372	12932200	14635612	11587602	9772645	8687475	9378240	8094787	15551278	29562412	56351543	87190537	143863124	184165160
itogo	1326	107000	786398210	742812488	746361109	756102423	773056075	802366216	826744197	872435076	891334904	920918666	947183833	987767340	1049767082	993413581	1030621421	1056097774	1041900725	1064959644	1125259988	1134126356	1123699276	82165462	1128612628	1157184216	1170824388	1173232991	1179631862	1167662783	1209637035	1223047867	1255026302	1321502586	1327699868	1406310080	1482454031	1600278612	1636085188	1758059271
itogo	1326	107100	784859277	741317541	744873170	754578424	771527745	800764583	825292827	870355190	889260455	918825660	945056051	985654657	1046976867	992156576	1030135632	1055604636	1040295893	1063352854	1123596245	1132453401	1121960692	81965479	1128103975	1156295156	1169691180	1171861996	1178248507	1166086436	1208139667	1216522232	1248987286	1316583105	1323050263	1401938324	1477111296	1594475038	1628757734	1748568796
itogo	1326	107110	598138802	555212841	557608451	568556721	582351654	598853387	603814604	619622914	659774024	686015512	685267572	722547387	734114817	722072195	737402707	746619304	755546125	766401065	796904623	805698399	793332046	57956596	794972622	805616518	759352048	790905498	774630198	771276238	809659270	788314891	805052705	881727640	900198072	951795434	1020876212	1097819132	1091512872	1206626056
itogo	1326	107120	100330399	101278543	101839978	104201684	108104993	110504930	113707618	117959521	125441824	132326683	140247736	146695593	155904998	160049860	162621733	166450783	171659587	177062586	182303136	189598930	197587747	13637071	211489742	216333434	222699704	228045211	231637442	238239837	245769495	252861617	259246393	265672706	268857789	274851095	279139445	281873308	280623242	276793945
itogo	1326	107130	26065285	29709173	30473700	24279364	24267911	31662300	43797933	66679391	33421044	22862534	39629916	34680583	60966326	20315581	41041566	48499558	22295051	31576888	46046352	39061141	30546912	5589378	17394469	23177465	51797331	36020033	58981716	35752444	43974084	58966507	62882221	49198498	38815892	62793629	58479500	87585199	135762208	146186589
itogo	1326	107140	60324791	55116984	54951041	57540655	56803187	59743966	63972672	66093364	70623563	77620931	79910827	81731094	95990726	89718940	89069626	94034991	90795130	88312315	98342134	98094931	100493987	4782434	104247142	111167739	135842097	116891254	112999151	120817917	108736818	116379217	121805967	119984261	115178510	112498166	118616139	127197399	120859412	118962206
itogo	1326	107900	1538933	1494947	1487939	1523999	1528330	1601633	1451370	2079886	2074449	2093006	2127782	2112683	2790215	1257005	485789	493138	1604832	1606790	1663743	1672955	1738584	199983	508653	889060	1133208	1370995	1383355	1576347	1497368	6525635	6039016	4919481	4649605	4371756	5342735	5803574	7327454	9490475
itogo	1326	108000	7296710	7334939	7371455	8019378	8094262	8307153	8354902	11308383	11529523	11581783	11745920	11754183	11928421	11770076	12310396	12418503	12496772	13282198	13370654	13326884	13599103	25037	14208680	14182211	15236549	15467680	15802107	16444868	16513935	16426618	16728143	16832758	17010001	17249234	17419783	17335673	17930851	17796647
itogo	1326	109000	4198828	4710213	992444	1502282	1693041	2119250	2545441	2598810	2628300	2654279	4828427	5636629	6436789	7234362	1582062	2371551	4250341	5311241	6372142	6404037	6416201	0	6527130	7061979	7152117	7689929	1052086	1581620	3641689	4551239	5460789	5994219	6809339	7624286	10651851	12022616	17927926	19296036
itogo	1326	109100	4198828	4710213	992444	1502282	1693041	2119250	2545441	2598810	2628300	2654279	4828427	5636629	6436789	7234362	1582062	2371551	4250341	5311241	6372142	6404037	6416201	0	6527130	7061979	7152117	7689929	1052086	1581620	3641689	4551239	5460789	5994219	6809339	7624286	10651851	12022616	13390924	14759034
itogo	1326	109900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4537002	4537002
itogo	1326	198000	0	3478497	0	4024325	0	0	98586	0	0	0	0	0	702883	0	0	614719	0	0	550458	0	402911	288616364	0	904748	0	0	0	0	0	3294245	0	273298	1370008	0	0	0	0	0
itogo	1326	199000	17097096	17676308	17382761	17840464	17983077	20765250	20806204	20320621	20135890	18464123	19735956	19581534	19908886	21091509	21946024	20828447	21556370	21508532	22948089	22701766	23727962	14181068	25865120	24706744	26769276	23350659	26089006	30980116	31602706	33714354	34682523	31332492	35102950	46043478	36687498	33250433	46821343	81978942
itogo	1326	200000	1011136879	979297287	958197053	997189195	1015193001	1068740910	1082003709	1128332464	1125644158	1159437254	1227343531	1248752225	1396033427	1277760506	1328944473	1356379675	1327156457	1341539930	1436426856	1430967937	1433355325	642413512	1455507269	1517818343	1583644736	1503053353	1529385056	1527011421	1556848623	1580772748	1635557175	1685661587	1748500753	1879321156	1992618965	2156057790	2347243431	2567802880
itogo	1326	201000	93223183	97562923	94547464	95123374	97815597	106111506	104765545	107095863	111495587	108991613	112745828	113468457	116060056	118947848	118022682	123637175	126669642	129404375	130190265	131692656	138321050	323649756	138562530	143663448	146659134	153765325	148918020	149821173	146941615	155568462	159756293	168606091	171074270	186172355	201536507	212352433	193420288	223965065
itogo	1326	201100	66332885	66614040	66651266	66546947	66506536	66330842	66339705	66668800	66699149	66823664	67041539	67041522	67032549	66979285	67003086	66922446	66986141	66739321	66308808	66578902	66407365	0	66565390	66307650	66271009	66275908	66122055	65043871	64831546	65538504	65972704	65082056	63970083	63942397	63889272	62868790	58952194	58309519
itogo	1326	201110	59587623	59587623	59587623	59587623	59587623	59587623	59587623	59587623	59587623	59587623	59587623	59587623	59587623	59587623	59587623	59587623	59587623	59587623	59587623	59587623	59587623	0	59587623	59587623	59587623	59587623	59587623	59587623	59587623	59587623	59587623	59587623	59587623	59587623	59587623	59587623	59587623	59587623
itogo	1326	201120	2979381	2979381	2979381	2979381	2979381	2979381	2979381	2979381	2979381	2979381	2979381	2979381	2979381	2979381	2979381	2979381	2979381	2979381	2979381	2979381	2979381	0	2979381	2979381	2979381	2979381	2979381	2979381	2979381	2979381	2979381	2979381	2979381	2979381	2979381	2979381	2979381	2979381
itogo	1326	201130	3765881	4047036	4084262	3979943	3939532	3763838	3772701	4101796	4132145	4256660	4474535	4474518	4465545	4412281	4436082	4355442	4419137	4172317	3741804	4011898	3840361	0	3998386	3740646	3704005	3708904	3555051	2476867	2264542	3938416	4372616	3481968	2367379	2339693	2286568	1263924	-2652672	-3295347
itogo	1326	201200	26890298	30948883	27896198	28576427	31309061	39780664	38425840	40427063	44796438	42167949	45704289	46426935	49027507	51968563	51019596	56714729	59683501	62665054	63881457	65113754	71913685	323649756	71997140	77355798	80388125	87489417	82795965	84777302	82110069	87864786	91618417	101358863	104165136	119290907	134708184	147795310	132779761	163967213
itogo	1326	201210	15408231	4217987	7004255	7684484	10417118	18888721	17533833	19535056	23904431	21275849	24812189	25534835	28135405	2929499	8773493	14468626	17437398	20418951	21635353	22867650	29667581	323649756	29751036	35109694	38142016	7378506	10551827	12533164	9859387	15614104	19367734	29102777	31910359	47036130	62453407	75541614	60526065	31454875
itogo	1326	201220	11482067	26730896	20891943	20891943	20891943	20891943	20892007	20892007	20892007	20892100	20892100	20892100	20892102	49039064	42246103	42246103	42246103	42246103	42246104	42246104	42246104	0	42246104	42246104	42246109	80110911	72244138	72244138	72250682	72250682	72250683	72256086	72254777	72254777	72254777	72253696	72253696	132512338
itogo	1326	201900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2165172	2165172	2165172	2939051	2939051	2939051	1688333	1688333	1688333
itogo	1326	202000	6541819	0	20010822	23462407	30106627	31336230	36863346	39149133	19903897	30943303	38520745	31769125	42735208	20147609	15411821	28797031	31582890	29721436	17336819	35957741	39004470	52662221	52099097	70435875	92931983	51070436	60165952	82894468	76573039	90480155	86233930	108603038	121537496	135023996	140834310	141571073	338547002	320252303
itogo	1326	203000	2994992	2479974	2660139	2553681	2266344	2255900	2869209	2124478	2738125	3880300	3906296	4119385	5734116	4002281	6899564	5367881	4174686	5139223	9765139	7816208	7701782	739539	11722813	8466177	7729986	10121120	10846166	10423252	11200174	12224961	12290922	14520375	12140504	16433419	19524341	16938896	21423773	22806423
itogo	1326	203100	2296183	1583241	1175235	1689326	1338057	1454635	1860736	1322730	2124209	3034398	2611837	3083779	4779776	2960942	4395322	3965076	2434843	3147572	4143315	3402191	3449767	0	3934760	4017621	3162690	4424062	3402465	2856953	3418291	3243960	4600460	5447931	4238982	6461622	6533008	7402790	12012374	12495351
itogo	1326	203200	510606	764826	1277389	575233	346309	598429	862444	734407	499507	535158	1215277	881103	884476	850047	1138150	1015390	1302953	1685330	4098381	2329405	1994293	4	1332910	1667623	1645618	2080424	1291027	976076	1091465	969851	1346896	1357038	1183567	902587	5179533	1198588	2477780	1670782
itogo	1326	203900	188203	131907	207515	289122	581978	202836	146029	67341	114409	310744	79182	154503	69864	191292	1366092	387415	436890	306321	1523443	2084612	2257722	739535	6455143	2780933	2921678	3616634	6152674	6590223	6690418	8011150	6343566	7715406	6717955	9069210	7811800	8337518	6933619	8640290
itogo	1326	204000	107523031	137659134	113825851	146429828	135926265	133549200	142828689	153152626	176853893	140450558	122303107	113261867	166694287	162452990	152927520	172783837	169939982	148973315	169875933	167693909	157340781	41695352	177443141	170627110	171322366	147071716	127764184	159344169	153639152	100720694	118924711	142847202	154284748	223690489	214506060	232067027	188661240	217216231
itogo	1326	205000	650210956	598654127	587286887	586427053	604253611	648114557	648431453	684645242	666891245	716537191	781793226	814020424	869269138	773355998	830660618	828413150	809591144	841575003	919956754	880914625	879903963	167871745	852948654	895520587	933976591	889177491	925223313	880841984	907084174	957377257	994115785	988190861	1026311415	1020903048	1090437432	1166263856	1113442318	1198253572
itogo	1326	205100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	1326	205200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	1326	205300	103771756	104129504	107218385	92669648	116621114	108829082	94756583	117097373	82932602	103361353	113505354	126167154	115294939	104876854	139323433	135832134	113430136	142264526	157326307	136013993	136038031	9481400	118603968	129541714	155065575	136932105	166941572	146360891	139508792	141506007	179883203	170106584	161207511	148534979	151131590	157930622	153949535	174397407
itogo	1326	205400	6197890	7527125	7690961	5873657	6911509	5960679	7501494	7205146	5413885	6408465	5361005	5282424	7164072	8533967	7541565	8439897	7029226	8186389	9423329	8162707	9182490	3276803	9102397	9320654	7416878	7261607	9528087	11063790	8993802	14686259	14600930	14542746	18640559	14291320	14750006	18599138	12676422	15990523
itogo	1326	205500	290888120	250568012	232936448	238598803	230038055	272185430	268295779	291371753	305252989	326184447	381185703	394257392	424634843	348119742	370112055	355588740	348842439	344377228	393917334	379537340	370305759	52004083	357619592	371465821	364084519	345234323	349303583	342215078	372640649	418239166	412703966	408974141	444350098	451892712	497217846	545044055	444179983	473999313
itogo	1326	205510	22913000	12913000	6000000	0	3000000	0	9500000	26500000	27323963	28044963	29362275	34225312	22917312	5000000	5955750	20000000	17515255	5820098	37087510	17275000	14200000	0	11000000	3000000	3000000	18000000	18000000	33000000	15000000	35000000	30000000	15000000	35000000	20000000	30065000	22720930	0	0
itogo	1326	205520	74755599	70508145	67229681	67454860	67534210	74637070	75478870	74032630	74274820	94296545	96151860	94722325	92636735	91584485	93391610	94804370	95330495	96347365	99762450	100314805	101404570	0	97786965	101234380	99824060	107496640	109952805	108845655	108879815	105942360	102573330	108967655	112641380	120129130	132352615	162762600	185652720	227466030
itogo	1326	205530	193219521	167146867	159706767	171143943	159503845	197548360	183316909	190839123	203654206	203842939	255671568	265309755	309080796	251535257	270764695	240784370	235996689	242209765	257067374	261947535	254701189	52004083	248832627	267231441	261260459	219737683	221350778	200369423	248760834	277296806	280130636	285006486	296708718	311763582	334800231	359560525	258527263	246533283
itogo	1326	205600	233608872	223947896	226626620	236259988	237056245	247313734	262475025	253345486	257734242	260624787	260251155	266747316	292065516	286709457	291326249	301557210	314813647	323764056	333186421	335080369	341674759	103009186	342381391	357408587	371557305	372458850	375397085	354295458	361894173	359332160	361344245	371639802	380679100	386416628	410201704	427997155	485446378	522312859
itogo	1326	205700	15744318	12481590	12814473	13024957	13626688	13825632	15402572	15625484	15557527	19958139	21490009	21566138	30109768	25115948	22353093	26990211	25446527	22947594	26063203	22062500	22628772	0	25121177	27658367	35729084	27135375	23862596	26735552	23843214	23384487	25345385	22700713	21192637	19511181	16796583	16300413	16551859	10763904
itogo	1326	205900	0	0	0	0	0	0	0	0	0	0	0	0	0	30	4223	4958	29169	35210	40160	57716	74152	100273	120129	125444	123230	155231	190390	171215	203544	229178	238056	226875	241510	256228	339703	392473	638141	789566
itogo	1326	206000	10000000	10000000	10000000	10000000	10000000	10000000	10000000	10000000	15000000	25000000	25000000	25000000	25000000	25000000	30000000	30000000	30000000	30000000	26440251	26440251	31440251	0	38973103	38973103	38973103	38973103	34727192	32827404	32827404	33792507	43792507	44727192	44727192	54727192	54751184	54771194	59771194	59771194
itogo	1326	207000	37603678	29460047	26549371	34722051	33615803	31013987	33864286	27680017	30988077	30220040	34943303	33725885	57960457	59320474	63737035	60860209	51896447	49522953	49339631	63113302	64461876	26043509	63993864	66434774	63789014	69359382	70203281	66822526	83655932	88870073	75046193	70939810	61495491	54080991	56879425	59605483	50219123	61794831
itogo	1326	208000	0	5295329	6435817	4608912	4220255	5125740	2806509	3242589	2128790	4475343	4727707	7624205	9013253	9895227	8010849	7580945	6541714	6219694	5972606	5050803	4722860	4802788	5435508	4976847	4370207	12517545	13668272	11024898	10537258	8786902	9987319	8256409	10589442	25072163	54728827	91550841	152875145	202605968
itogo	1326	209000	92535357	84649026	82219035	83884968	83442170	84140617	86627013	86350050	84781626	87151319	88822989	88642365	88657164	87725185	87601670	87419919	85507257	86987829	92682964	96313301	95898474	24945077	101436841	106139064	106234151	113593891	118839295	118745834	122821711	121112800	116761860	121193252	128305084	132383333	143762161	160816622	205090564	232546515
itogo	1326	209100	37075	34985	33499	33805	33834	37151	38507	36812	36821	35124	35679	35175	34797	34147	36253	36773	36978	37352	38618	38937	39370	38040	37719	86532	126277	125768	121466	23546	1501	1458	1407	1465	1491	347	11347	11347	11347	11347
itogo	1326	209200	5402	27659	0	24651	17655	17882	13807	21471	19570	16706	16937	16954	12673	0	0	0	0	0	0	0	0	0	0	3594	3739	3356	1716	2047	2063	831	810	989	904	971	5702	5844	5353	5481
itogo	1326	209300	72775	72775	72775	72775	72775	72775	72775	72775	72775	72775	72775	72775	72775	72775	72775	72775	72775	72775	72775	72775	72775	0	72775	72775	72775	72775	72775	72775	72775	72775	72775	72775	77771	72775	72775	72775	72775	72775
itogo	1326	209400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22031	23524	27269	28461	31174	32845	34619	35586	36759	37576
itogo	1326	209500	433856	342296	214543	227873	174972	85952	85914	85807	68287	60765	63746	282038	661013	633923	644860	612712	720253	717827	1038996	948036	1050685	0	257827	452893	373716	374946	243959	331300	165620	170030	172190	95268	205856	258927	283746	216364	258897	340359
itogo	1326	209600	41109639	41097803	39467097	42123495	41223079	40915679	41668328	41873289	40450284	40454820	40144750	41094316	39166384	37582713	38449734	38559675	35474654	35180479	40975300	41427479	39403773	13224820	41577664	43629249	48251492	51973171	53352658	50861836	46479809	42912469	37300648	38264580	39315090	41075798	47407624	56768399	86075060	97617737
itogo	1326	209700	1306612	1435934	1477814	1491156	1587558	1635182	1690741	1802523	1920048	2035431	2184188	2432015	2527098	2935772	3372500	3191051	3463872	3795122	3841421	4162305	4366600	168	4907845	4931890	5108581	5584825	6170911	6502269	7007801	7634453	7751615	7992902	7880072	8217355	8373713	8640793	8782292	9291229
itogo	1326	209800	34618838	30773330	30281639	30175363	29844901	30900044	32804839	31553950	31222195	33033520	33577540	33532759	33399519	32989027	33302565	34027799	32204820	31937365	32622861	34455459	35358596	1155094	38201958	41921260	39829719	41374534	42837669	46121482	49866573	50906056	53003038	54356764	58306842	60507966	63690385	67607643	79846974	88701642
itogo	1326	209900	14951160	10864244	10671668	9735850	10487396	10475952	10252102	10903423	10991646	11442178	12727374	11176333	12782905	13476828	11722983	10919134	13533905	15246909	14092993	15208310	15606675	10526955	16381053	15040871	12467852	14084516	16038141	14830579	19203538	19391204	18432108	20380048	22485884	22216349	23882250	27457871	30001107	36468369
itogo	1326	298000	97668	0	1176528	0	3945994	2941583	0	2121586	1242629	65702	1586976	1062848	0	3509567	1570696	0	14339	1440527	0	1435018	0	0	1448119	0	2998493	2916829	2282529	2628174	1561939	0	3197174	0	0	2339363	1794088	2914499	3656206	5919033
itogo	1326	299000	10406195	13536727	13485139	9976921	9600335	14151590	12947659	12770880	13620289	11721885	12993354	16057664	14909748	13403327	14102018	11519528	11238356	12555575	14866494	14540123	14559818	3525	11443599	12581358	14659708	14486515	16746852	11637539	10006225	11838937	15450481	17777357	18035111	28494807	13864630	17205866	20136578	22671745
itogo	1326	307101	28678397	26270379	25623480	25370832	25617445	26188906	27757084	26418104	25882637	27248067	27624580	27699298	26167359	26727782	27157495	27518750	27831873	29334163	29414179	30592458	31461852	0	39598461	44967537	36852184	38981928	40088686	50439396	50660619	52405247	55876740	56857019	58041400	61472086	63936061	66569289	83158541	93633032
itogo	1326	307112	15558014	12995444	12227807	12113965	12371673	12663367	13938159	12370655	11627071	12797892	12809940	12938575	11205678	11129003	11022804	11164472	10765869	11442081	10789321	11061579	11101042	0	17418735	21863170	12829146	13682647	13568000	22816002	21846453	22339624	23571028	23405414	25074178	26581508	27445352	28508961	42101480	50040598
itogo	1326	307122	12721098	12879311	12998666	12858555	12925174	13204164	13496642	13725172	13936642	14131251	14495716	14447469	14648427	15287869	15823781	16043368	16755094	17581172	18313948	19219969	20049900	0	21868816	22798748	23717419	24993662	26197154	27317775	28508547	29760004	32000093	33145986	32663126	34588565	36188696	37714827	39629466	41892038
itogo	1326	307132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	1470	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
itogo	1470	100000	229585789	224376479	228396215	234581061	244084482	254581364	252445442	259850075	250830266	259037147	259177553	265289228	271902896	271710084	269887778	283451339	280758691	271581770	287435874	280885275	275360031	293698494	279285846	306625935	354654642	322188216	321160731	331195957	322056486	338821042	346146476	330929053	348611877	356493424	358517370	382015142	385593158	417837086
itogo	1470	101000	6296290	2726301	2892282	3207914	3136284	3511196	3508695	3552916	4812927	4067798	4478616	4593837	7508207	5213065	5506130	4984717	6539633	4873370	4879079	4990796	5299521	5065638	6471813	5611315	9304746	6870281	6700641	5457901	6866059	7997212	6378637	5886695	7410109	6937433	9645961	8739210	11750016	11818992
itogo	1470	101100	6246384	2664655	2856587	3148983	3059293	3473684	3419438	3466604	4672820	3794031	4075680	4149084	6971789	4679961	4974565	4446681	6519230	4853632	4805499	4929720	5191310	5011218	6384395	5526445	9217600	6810887	6677151	5440406	6848670	7968632	6316590	5838460	7392291	6882726	9554948	8735913	11746618	11815215
itogo	1470	101900	49906	61646	35695	58931	76991	37512	89257	86312	140107	273767	402936	444753	536418	533104	531565	538036	20403	19738	73580	61076	108211	54420	87418	84870	87146	59394	23490	17495	17389	28580	62047	48235	17818	54707	91013	3297	3398	3777
itogo	1470	102000	9336626	7444832	6072564	6143844	6219032	7215148	4650484	5235234	6525221	8947499	6093700	6204147	9978824	6008610	7076028	9472474	9778649	12144723	4968825	6319378	7465878	10339486	7109199	11463836	35093084	9269185	7998768	6943274	7916738	10084758	12453009	9380290	12864622	13207265	12180867	14107913	26032221	23988301
itogo	1470	103000	1699739	2889883	1955196	2519976	1209040	2987201	3180925	3420530	1792641	1411982	1083379	2230961	1100651	1851389	3921204	4206494	5019086	1526668	9467946	1212316	2471602	6532976	1829805	2133783	7052461	6894017	1670836	2921025	1429783	2270958	483594	655213	812616	1494702	685123	576261	1195720	12951900
itogo	1470	103100	94581	49975	58438	64940	76058	52494	88606	64898	78630	64443	44859	63503	89345	70426	624579	71038	275155	388285	902099	73668	69640	99415	569505	117581	110268	119001	149978	898910	194041	433069	216916	548151	554372	1065466	373280	267247	688548	11359006
itogo	1470	103200	1605158	2839908	1896758	2455036	1132982	2934707	3092319	3355632	1714011	1347539	1038520	2167458	1011306	1780963	3296625	4135456	4743931	1138383	8565847	1138648	2401962	6433561	1260300	2016202	6942193	6775016	1520858	2022115	1235742	1837889	266678	107062	258244	429236	311843	309014	507172	1592894
itogo	1470	104000	70539020	71180523	73526323	73693730	75924688	75205568	75127369	74074194	78253962	77821012	75818722	72323597	75104707	71519845	71444686	73301532	68168645	68111829	71491357	69602744	68257054	68521409	71314046	77287086	80250776	79200142	80687410	82832614	84445329	87122206	90479983	87087190	87349028	86468723	85332826	85114985	89835191	95386724
itogo	1470	104100	64987315	65422628	68474541	69020865	71758258	71841015	71794830	70736493	74662010	74147443	70148438	70176333	72872879	70053337	70304040	72255774	67195967	67154383	70566763	68628144	67282954	67188569	68376811	74347998	74712988	76179692	77676964	79233827	80787586	83367395	82324139	83218576	83430409	82592809	81474385	81206611	86201044	91329073
itogo	1470	104200	3822076	3312962	2589180	2191375	2124287	1867703	1914796	1944106	1950517	2033755	2013439	2000246	2084767	1319404	993503	898572	825451	810176	777282	827246	826703	851887	890958	873844	917516	915996	888289	828485	815422	933026	933300	887345	911186	958238	995653	1021869	723134	1122129
itogo	1470	104300	1596028	2311332	2329001	2347889	1908542	1363249	1284142	1259994	1507834	1506213	3523244	13417	13460	13503	13542	13585	13626	13669	13711	13753	13796	347352	1912676	1931643	4486671	1970843	1988546	2636691	2708710	2688174	7088933	2739658	2765822	2676065	2621187	2644904	2669412	2693921
itogo	1470	104400	133601	133601	133601	133601	133601	133601	133601	133601	133601	133601	133601	133601	133601	133601	133601	133601	133601	133601	133601	133601	133601	133601	133601	133601	133601	133611	133611	133611	133611	133611	133611	241611	241611	241611	241601	241601	241601	241601
itogo	1470	105000	362193	362193	362193	362193	362193	362193	362193	362193	362193	362193	362193	362193	362193	362193	362193	362193	361550	361550	361550	361550	361550	361550	361550	361550	361550	361550	361550	282550	282550	282550	282550	282550	282550	282550	286735	286735	286735	286735
itogo	1470	106000	0	26815	169395	189654	171576	20516	18539	67221	85488	250853	109210	153668	152925	169365	133398	121541	111305	8296	2728	3266	0	20644	29729	5754	33243	0	94	131	28	5464	19092	13730	10230	52080	82715	87225	130333	133003
itogo	1470	107000	133630732	132261741	136177044	140560717	149719117	157831478	158346150	166031674	151905680	158953917	163447495	171719829	169736055	178848043	173844527	183091184	173958631	167834427	179245971	181523917	174217010	185595765	174856091	192219244	205409418	202146115	206301617	213083366	202275659	211505814	217194423	208661588	219687282	228898112	229812139	252671986	236621461	251628634
itogo	1470	107100	133578013	132183566	136093090	140509707	149632836	157743469	158225731	165939401	151812489	158884277	163396937	171670118	169686840	178821385	173818179	183061685	173955073	167830857	179242249	181505477	174197770	185576684	174836831	192199491	205389760	202090180	206239927	213000469	202191993	211423576	217081393	208530381	219544505	228755475	229656053	252481561	236505806	251495338
itogo	1470	107110	101868367	101170490	105067942	108187788	111888855	112929145	112263483	108631116	106332403	113037443	115441034	119692970	116851213	111724108	112399222	112871804	105821144	102655074	103232914	98909896	96626268	98330643	96429740	105214361	109605899	111967868	115911321	116737989	115038454	113973512	117977167	117703837	119323155	122733943	125841659	129387482	129252818	133843919
itogo	1470	107120	14281470	14355356	14895107	15964412	17186725	18131026	19066708	20502243	22600581	24470636	26002323	27464754	29556460	30277732	31626553	33319070	35435017	37047317	38885211	40227814	42062614	43378340	45227000	46872514	48481632	49078842	50065937	51327151	52984589	54919731	56616673	58789973	61511053	63965126	66702039	68975446	70667647	70608591
