REGN	PLAN	NUM_SC	A_P	VR	VV	VITG	ORA	OVA	OITGA	ORP	OVP	OITGP	IR	IV	IITG	DT	PRIZ
18.0	Ã	96801	2	304.0	0.0	304.0	36028.0	0.0	36028.0	35724.0	0.0	35724.0	0.0	0.0	0.0	2013-01-01	1.0
18.0	Ä	98000	1	0.0	0.0	1146301.0	0.0	0.0	10.0	0.0	0.0	31.0	0.0	0.0	1146280.0	2013-01-01	1.0
18.0	Ä	98010	1	0.0	0.0	2217463539.4419	0.0	0.0	110098779.0	0.0	0.0	2234300521.0	0.0	0.0	93261797.4419	2013-01-01	1.0
18.0	Ä	98020	1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2013-01-01	1.0
18.0	Ä	98040	2	0.0	0.0	4498288.0	0.0	0.0	34567.0	0.0	0.0	34200.0	0.0	0.0	4497921.0	2013-01-01	1.0
18.0	Ä	98050	2	0.0	0.0	2211979707.4419	0.0	0.0	2234149673.0	0.0	0.0	109948278.0	0.0	0.0	87778312.4419	2013-01-01	1.0
18.0	Ä	98053	2	0.0	0.0	0.0	0.0	0.0	34000.0	0.0	0.0	34000.0	0.0	0.0	0.0	2013-01-01	1.0
18.0	Ä	98070	2	0.0	0.0	985640.0	0.0	0.0	17200.0	0.0	0.0	17200.0	0.0	0.0	985640.0	2013-01-01	1.0
18.0	Ä	98090	2	0.0	0.0	1146205.0	0.0	0.0	1146205.0	0.0	0.0	1146205.0	0.0	0.0	1146205.0	2013-01-01	1.0
21.0	À	20202	1	41244.0	19952.0	61196.0	438019.0	127131.0	565150.0	436034.0	129496.0	565530.0	43229.0	17587.0	60816.0	2013-01-01	1.0
21.0	À	20209	1	0.0	0.0	0.0	40000.0	5966.0	45966.0	40000.0	5966.0	45966.0	0.0	0.0	0.0	2013-01-01	1.0
21.0	À	30102	1	45435.0	0.0	45435.0	8020787.0	0.0	8020787.0	7940910.0	0.0	7940910.0	125312.0	0.0	125312.0	2013-01-01	1.0
21.0	À	30110	1	247514.0	29947.0	277461.0	866877.0	1477261.0	2344138.0	516183.0	1491252.0	2007435.0	598208.0	15956.0	614164.0	2013-01-01	1.0
21.0	À	30114	1	0.0	2453.0	2453.0	0.0	22883.0	22883.0	0.0	23562.0	23562.0	0.0	1774.0	1774.0	2013-01-01	1.0
21.0	À	30202	1	25317.0	0.0	25317.0	1095.0	0.0	1095.0	0.0	0.0	0.0	26412.0	0.0	26412.0	2013-01-01	1.0
21.0	À	30204	1	1389.0	0.0	1389.0	0.0	0.0	0.0	81.0	0.0	81.0	1308.0	0.0	1308.0	2013-01-01	1.0
21.0	À	30221	1	18000.0	0.0	18000.0	135000.0	0.0	135000.0	153000.0	0.0	153000.0	0.0	0.0	0.0	2013-01-01	1.0
21.0	À	30233	1	879.0	0.0	879.0	5812.0	727.0	6539.0	6264.0	727.0	6991.0	427.0	0.0	427.0	2013-01-01	1.0
21.0	À	32002	1	0.0	0.0	0.0	10000.0	0.0	10000.0	10000.0	0.0	10000.0	0.0	0.0	0.0	2013-01-01	1.0
21.0	À	32004	1	0.0	0.0	0.0	20000.0	0.0	20000.0	0.0	0.0	0.0	20000.0	0.0	20000.0	2013-01-01	1.0
21.0	À	32005	1	17000.0	0.0	17000.0	59000.0	0.0	59000.0	17000.0	0.0	17000.0	59000.0	0.0	59000.0	2013-01-01	1.0
21.0	À	45201	1	32501.0	0.0	32501.0	185539.0	0.0	185539.0	185172.0	0.0	185172.0	32868.0	0.0	32868.0	2013-01-01	1.0
21.0	À	45206	1	2000.0	0.0	2000.0	0.0	0.0	0.0	2000.0	0.0	2000.0	0.0	0.0	0.0	2013-01-01	1.0
21.0	À	45207	1	360315.0	0.0	360315.0	19700.0	0.0	19700.0	221305.0	0.0	221305.0	158710.0	0.0	158710.0	2013-01-01	1.0
21.0	À	45208	1	145049.0	0.0	145049.0	0.0	0.0	0.0	9170.0	0.0	9170.0	135879.0	0.0	135879.0	2013-01-01	1.0
21.0	À	45406	1	7600.0	0.0	7600.0	0.0	0.0	0.0	7600.0	0.0	7600.0	0.0	0.0	0.0	2013-01-01	1.0
21.0	À	45407	1	25944.0	0.0	25944.0	0.0	0.0	0.0	23944.0	0.0	23944.0	2000.0	0.0	2000.0	2013-01-01	1.0
21.0	À	45408	1	44430.0	0.0	44430.0	0.0	0.0	0.0	990.0	0.0	990.0	43440.0	0.0	43440.0	2013-01-01	1.0
21.0	À	45505	1	545.0	0.0	545.0	130.0	0.0	130.0	78.0	0.0	78.0	597.0	0.0	597.0	2013-01-01	1.0
21.0	À	45506	1	18912.0	0.0	18912.0	1912.0	0.0	1912.0	1368.0	0.0	1368.0	19456.0	0.0	19456.0	2013-01-01	1.0
21.0	À	45507	1	118487.0	2017.0	120504.0	1750.0	53.0	1803.0	3033.0	180.0	3213.0	117204.0	1890.0	119094.0	2013-01-01	1.0
21.0	À	45509	1	15.0	0.0	15.0	152.0	0.0	152.0	157.0	0.0	157.0	10.0	0.0	10.0	2013-01-01	1.0
21.0	À	45812	1	21090.0	0.0	21090.0	0.0	0.0	0.0	11.0	0.0	11.0	21079.0	0.0	21079.0	2013-01-01	1.0
21.0	À	45815	1	339.0	0.0	339.0	156.0	0.0	156.0	80.0	0.0	80.0	415.0	0.0	415.0	2013-01-01	1.0
21.0	À	45912	1	78.0	0.0	78.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0	0.0	78.0	2013-01-01	1.0
21.0	À	45915	1	156.0	0.0	156.0	80.0	0.0	80.0	43.0	0.0	43.0	193.0	0.0	193.0	2013-01-01	1.0
21.0	À	47404	1	1758.0	0.0	1758.0	1303893.0	771715.0	2075608.0	1304850.0	771715.0	2076565.0	801.0	0.0	801.0	2013-01-01	1.0
21.0	À	47408	1	0.0	0.0	0.0	121317.0	483865.0	605182.0	121317.0	483865.0	605182.0	0.0	0.0	0.0	2013-01-01	1.0
21.0	À	47423	1	1121.0	729.0	1850.0	1978.0	1039.0	3017.0	2042.0	1055.0	3097.0	1057.0	713.0	1770.0	2013-01-01	1.0
21.0	À	47427	1	654.0	0.0	654.0	1268.0	0.0	1268.0	1046.0	0.0	1046.0	876.0	0.0	876.0	2013-01-01	1.0
21.0	À	60302	1	83.0	0.0	83.0	22.0	0.0	22.0	26.0	0.0	26.0	79.0	0.0	79.0	2013-01-01	1.0
21.0	À	60306	1	0.0	0.0	0.0	1700.0	0.0	1700.0	1700.0	0.0	1700.0	0.0	0.0	0.0	2013-01-01	1.0
21.0	À	60308	1	88.0	0.0	88.0	205.0	0.0	205.0	287.0	0.0	287.0	6.0	0.0	6.0	2013-01-01	1.0
21.0	À	60310	1	0.0	0.0	0.0	272.0	0.0	272.0	272.0	0.0	272.0	0.0	0.0	0.0	2013-01-01	1.0
21.0	À	60312	1	2450.0	0.0	2450.0	4252.0	0.0	4252.0	5374.0	0.0	5374.0	1328.0	0.0	1328.0	2013-01-01	1.0
21.0	À	60314	1	0.0	0.0	0.0	0.0	7.0	7.0	0.0	7.0	7.0	0.0	0.0	0.0	2013-01-01	1.0
21.0	À	60323	1	35.0	0.0	35.0	1.0	0.0	1.0	36.0	0.0	36.0	0.0	0.0	0.0	2013-01-01	1.0
21.0	À	60401	1	20942.0	0.0	20942.0	380.0	0.0	380.0	814.0	0.0	814.0	20508.0	0.0	20508.0	2013-01-01	1.0
21.0	À	60701	1	85.0	0.0	85.0	193.0	0.0	193.0	193.0	0.0	193.0	85.0	0.0	85.0	2013-01-01	1.0
21.0	À	60702	1	2497.0	0.0	2497.0	7.0	0.0	7.0	0.0	0.0	0.0	2504.0	0.0	2504.0	2013-01-01	1.0
21.0	À	61002	1	72.0	0.0	72.0	4.0	0.0	4.0	7.0	0.0	7.0	69.0	0.0	69.0	2013-01-01	1.0
21.0	À	61008	1	277.0	0.0	277.0	299.0	0.0	299.0	399.0	0.0	399.0	177.0	0.0	177.0	2013-01-01	1.0
21.0	À	61009	1	52.0	0.0	52.0	99.0	0.0	99.0	127.0	0.0	127.0	24.0	0.0	24.0	2013-01-01	1.0
21.0	À	61209	1	0.0	0.0	0.0	627.0	0.0	627.0	627.0	0.0	627.0	0.0	0.0	0.0	2013-01-01	1.0
21.0	À	61403	1	306.0	0.0	306.0	204.0	0.0	204.0	75.0	0.0	75.0	435.0	0.0	435.0	2013-01-01	1.0
21.0	À	70606	1	484227.0	0.0	484227.0	68443.0	0.0	68443.0	18.0	0.0	18.0	552652.0	0.0	552652.0	2013-01-01	1.0
21.0	À	70608	1	49480.0	0.0	49480.0	6100.0	0.0	6100.0	0.0	0.0	0.0	55580.0	0.0	55580.0	2013-01-01	1.0
21.0	À	70611	1	7273.0	0.0	7273.0	584.0	0.0	584.0	0.0	0.0	0.0	7857.0	0.0	7857.0	2013-01-01	1.0
21.0	À	10208	2	107420.0	0.0	107420.0	0.0	0.0	0.0	0.0	0.0	0.0	107420.0	0.0	107420.0	2013-01-01	1.0
21.0	À	10801	2	78344.0	0.0	78344.0	0.0	0.0	0.0	0.0	0.0	0.0	78344.0	0.0	78344.0	2013-01-01	1.0
21.0	À	30232	2	0.0	0.0	0.0	694.0	769.0	1463.0	694.0	769.0	1463.0	0.0	0.0	0.0	2013-01-01	1.0
21.0	À	40502	2	2.0	0.0	2.0	526.0	0.0	526.0	524.0	0.0	524.0	0.0	0.0	0.0	2013-01-01	1.0
21.0	À	40701	2	207.0	0.0	207.0	237.0	0.0	237.0	16461.0	0.0	16461.0	16431.0	0.0	16431.0	2013-01-01	1.0
21.0	À	40702	2	413793.0	19142.0	432935.0	8674884.0	2091885.0	10766769.0	8869380.0	2083074.0	10952454.0	608289.0	10331.0	618620.0	2013-01-01	1.0
21.0	À	40703	2	2665.0	0.0	2665.0	3982.0	0.0	3982.0	3057.0	0.0	3057.0	1740.0	0.0	1740.0	2013-01-01	1.0
21.0	À	40802	2	32402.0	1244.0	33646.0	704054.0	5241.0	709295.0	700768.0	5214.0	705982.0	29116.0	1217.0	30333.0	2013-01-01	1.0
21.0	À	40804	2	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2013-01-01	1.0
21.0	À	40817	2	3713.0	1102.0	4815.0	10565.0	750.0	11315.0	9641.0	155.0	9796.0	2789.0	507.0	3296.0	2013-01-01	1.0
21.0	À	40820	2	0.0	3.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0	2013-01-01	1.0
21.0	À	40821	2	166.0	0.0	166.0	1990.0	0.0	1990.0	1882.0	0.0	1882.0	58.0	0.0	58.0	2013-01-01	1.0
21.0	À	40901	2	0.0	0.0	0.0	95491.0	0.0	95491.0	95491.0	0.0	95491.0	0.0	0.0	0.0	2013-01-01	1.0
21.0	À	40905	2	0.0	0.0	0.0	2357.0	114.0	2471.0	2357.0	114.0	2471.0	0.0	0.0	0.0	2013-01-01	1.0
21.0	À	40909	2	0.0	14.0	14.0	142.0	993.0	1135.0	142.0	993.0	1135.0	0.0	14.0	14.0	2013-01-01	1.0
21.0	À	40910	2	0.0	45.0	45.0	12.0	114.0	126.0	12.0	113.0	125.0	0.0	44.0	44.0	2013-01-01	1.0
21.0	À	40911	2	31.0	0.0	31.0	12605.0	0.0	12605.0	12604.0	0.0	12604.0	30.0	0.0	30.0	2013-01-01	1.0
21.0	À	40912	2	0.0	163.0	163.0	2038.0	12336.0	14374.0	2038.0	12173.0	14211.0	0.0	0.0	0.0	2013-01-01	1.0
21.0	À	40913	2	0.0	0.0	0.0	154.0	2921.0	3075.0	154.0	2921.0	3075.0	0.0	0.0	0.0	2013-01-01	1.0
21.0	À	42105	2	40000.0	0.0	40000.0	0.0	0.0	0.0	0.0	0.0	0.0	40000.0	0.0	40000.0	2013-01-01	1.0
21.0	À	42106	2	30000.0	0.0	30000.0	0.0	0.0	0.0	0.0	0.0	0.0	30000.0	0.0	30000.0	2013-01-01	1.0
21.0	À	42301	2	35574.0	9287.0	44861.0	165423.0	19832.0	185255.0	156678.0	21003.0	177681.0	26829.0	10458.0	37287.0	2013-01-01	1.0
21.0	À	42305	2	16875.0	3103.0	19978.0	7202.0	1946.0	9148.0	621.0	154.0	775.0	10294.0	1311.0	11605.0	2013-01-01	1.0
21.0	À	42306	2	261721.0	3646.0	265367.0	12572.0	174.0	12746.0	40794.0	309.0	41103.0	289943.0	3781.0	293724.0	2013-01-01	1.0
21.0	À	42307	2	7665.0	0.0	7665.0	0.0	0.0	0.0	54.0	0.0	54.0	7719.0	0.0	7719.0	2013-01-01	1.0
21.0	À	42310	2	5.0	0.0	5.0	5.0	0.0	5.0	7.0	0.0	7.0	7.0	0.0	7.0	2013-01-01	1.0
21.0	À	42311	2	5.0	0.0	5.0	7.0	0.0	7.0	9.0	0.0	9.0	7.0	0.0	7.0	2013-01-01	1.0
21.0	À	42312	2	16.0	0.0	16.0	5.0	0.0	5.0	7.0	0.0	7.0	18.0	0.0	18.0	2013-01-01	1.0
21.0	À	42313	2	47.0	0.0	47.0	9.0	0.0	9.0	4.0	0.0	4.0	42.0	0.0	42.0	2013-01-01	1.0
21.0	À	42314	2	54.0	0.0	54.0	4.0	0.0	4.0	11.0	0.0	11.0	61.0	0.0	61.0	2013-01-01	1.0
21.0	À	42315	2	27.0	0.0	27.0	2.0	0.0	2.0	0.0	0.0	0.0	25.0	0.0	25.0	2013-01-01	1.0
21.0	À	42601	2	2.0	16.0	18.0	0.0	1.0	1.0	0.0	1.0	1.0	2.0	16.0	18.0	2013-01-01	1.0
21.0	À	43807	2	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	2013-01-01	1.0
21.0	À	45215	2	95383.0	0.0	95383.0	50407.0	0.0	50407.0	28838.0	0.0	28838.0	73814.0	0.0	73814.0	2013-01-01	1.0
21.0	À	45415	2	11554.0	0.0	11554.0	6077.0	0.0	6077.0	1544.0	0.0	1544.0	7021.0	0.0	7021.0	2013-01-01	1.0
21.0	À	45515	2	10764.0	0.0	10764.0	961.0	0.0	961.0	10685.0	0.0	10685.0	20488.0	0.0	20488.0	2013-01-01	1.0
21.0	À	45818	2	21282.0	0.0	21282.0	51.0	0.0	51.0	243.0	0.0	243.0	21474.0	0.0	21474.0	2013-01-01	1.0
21.0	À	45918	2	154.0	0.0	154.0	21.0	0.0	21.0	129.0	0.0	129.0	262.0	0.0	262.0	2013-01-01	1.0
21.0	À	47403	2	0.0	0.0	0.0	0.0	528999.0	528999.0	0.0	528999.0	528999.0	0.0	0.0	0.0	2013-01-01	1.0
21.0	À	47405	2	0.0	0.0	0.0	1187653.0	1184735.0	2372388.0	1187653.0	1184735.0	2372388.0	0.0	0.0	0.0	2013-01-01	1.0
21.0	À	47407	2	0.0	0.0	0.0	483833.0	120729.0	604562.0	483833.0	120729.0	604562.0	0.0	0.0	0.0	2013-01-01	1.0
21.0	À	47411	2	742.0	184.0	926.0	2959.0	96.0	3055.0	2533.0	29.0	2562.0	316.0	117.0	433.0	2013-01-01	1.0
21.0	À	47416	2	1884.0	0.0	1884.0	27351.0	0.0	27351.0	27663.0	0.0	27663.0	2196.0	0.0	2196.0	2013-01-01	1.0
21.0	À	47422	2	160.0	190.0	350.0	1445.0	2663.0	4108.0	1495.0	3142.0	4637.0	210.0	669.0	879.0	2013-01-01	1.0
21.0	À	47425	2	3473.0	0.0	3473.0	8811.0	0.0	8811.0	11204.0	0.0	11204.0	5866.0	0.0	5866.0	2013-01-01	1.0
21.0	À	47426	2	0.0	0.0	0.0	474.0	0.0	474.0	474.0	0.0	474.0	0.0	0.0	0.0	2013-01-01	1.0
21.0	À	52301	2	100.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	100.0	200.0	0.0	200.0	2013-01-01	1.0
21.0	À	60301	2	1001.0	0.0	1001.0	3173.0	0.0	3173.0	2287.0	0.0	2287.0	115.0	0.0	115.0	2013-01-01	1.0
21.0	À	60305	2	0.0	0.0	0.0	5303.0	0.0	5303.0	5303.0	0.0	5303.0	0.0	0.0	0.0	2013-01-01	1.0
21.0	À	60307	2	0.0	0.0	0.0	4.0	0.0	4.0	4.0	0.0	4.0	0.0	0.0	0.0	2013-01-01	1.0
21.0	À	60309	2	0.0	0.0	0.0	34.0	0.0	34.0	34.0	0.0	34.0	0.0	0.0	0.0	2013-01-01	1.0
21.0	À	60311	2	50.0	0.0	50.0	50.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	2013-01-01	1.0
21.0	À	60313	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	13.0	0.0	13.0	13.0	2013-01-01	1.0
21.0	À	60322	2	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	5.0	5.0	0.0	5.0	2013-01-01	1.0
21.0	À	60324	2	25.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	25.0	2013-01-01	1.0
21.0	À	60601	2	13118.0	0.0	13118.0	630.0	0.0	630.0	302.0	0.0	302.0	12790.0	0.0	12790.0	2013-01-01	1.0
21.0	À	61304	2	118.0	0.0	118.0	31.0	0.0	31.0	35.0	0.0	35.0	122.0	0.0	122.0	2013-01-01	1.0
21.0	À	70601	2	521328.0	0.0	521328.0	4.0	0.0	4.0	87548.0	0.0	87548.0	608872.0	0.0	608872.0	2013-01-01	1.0
21.0	À	70603	2	50725.0	0.0	50725.0	0.0	0.0	0.0	5634.0	0.0	5634.0	56359.0	0.0	56359.0	2013-01-01	1.0
21.0	Â	90803	1	2600.0	0.0	2600.0	100.0	0.0	100.0	0.0	0.0	0.0	2700.0	0.0	2700.0	2013-01-01	1.0
21.0	Â	90901	1	45741.0	0.0	45741.0	13278.0	0.0	13278.0	11955.0	0.0	11955.0	47064.0	0.0	47064.0	2013-01-01	1.0
21.0	Â	90902	1	80107.0	0.0	80107.0	43506.0	0.0	43506.0	31247.0	0.0	31247.0	92366.0	0.0	92366.0	2013-01-01	1.0
21.0	Â	90907	1	321.0	0.0	321.0	95170.0	0.0	95170.0	95491.0	0.0	95491.0	0.0	0.0	0.0	2013-01-01	1.0
21.0	Â	91202	1	1.0	0.0	1.0	3.0	0.0	3.0	3.0	0.0	3.0	1.0	0.0	1.0	2013-01-01	1.0
21.0	Â	91203	1	0.0	0.0	0.0	3.0	0.0	3.0	3.0	0.0	3.0	0.0	0.0	0.0	2013-01-01	1.0
21.0	Â	91207	1	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2013-01-01	1.0
21.0	Â	91414	1	960201.0	0.0	960201.0	40490.0	0.0	40490.0	26391.0	0.0	26391.0	974300.0	0.0	974300.0	2013-01-01	1.0
21.0	Â	91704	1	145.0	0.0	145.0	0.0	0.0	0.0	145.0	0.0	145.0	0.0	0.0	0.0	2013-01-01	1.0
21.0	Â	91802	1	2095.0	0.0	2095.0	0.0	0.0	0.0	2095.0	0.0	2095.0	0.0	0.0	0.0	2013-01-01	1.0
21.0	Â	91803	1	32.0	0.0	32.0	0.0	0.0	0.0	32.0	0.0	32.0	0.0	0.0	0.0	2013-01-01	1.0
21.0	Â	99998	1	1000604.0	0.0	1000604.0	287293.0	0.0	287293.0	637522.0	0.0	637522.0	650375.0	0.0	650375.0	2013-01-01	1.0
21.0	Â	91003	2	0.0	0.0	0.0	1014.0	0.0	1014.0	1014.0	0.0	1014.0	0.0	0.0	0.0	2013-01-01	1.0
21.0	Â	91312	2	910840.0	0.0	910840.0	434117.0	0.0	434117.0	63153.0	0.0	63153.0	539876.0	0.0	539876.0	2013-01-01	1.0
21.0	Â	91315	2	7979.0	0.0	7979.0	0.0	0.0	0.0	100.0	0.0	100.0	8079.0	0.0	8079.0	2013-01-01	1.0
21.0	Â	91316	2	0.0	0.0	0.0	3100.0	0.0	3100.0	4500.0	0.0	4500.0	1400.0	0.0	1400.0	2013-01-01	1.0
21.0	Â	91317	2	44327.0	0.0	44327.0	199290.0	0.0	199290.0	218328.0	0.0	218328.0	63365.0	0.0	63365.0	2013-01-01	1.0
21.0	Â	91507	2	37458.0	0.0	37458.0	0.0	0.0	0.0	197.0	0.0	197.0	37655.0	0.0	37655.0	2013-01-01	1.0
21.0	Â	99999	2	1091244.0	0.0	1091244.0	166316.0	0.0	166316.0	191504.0	0.0	191504.0	1116432.0	0.0	1116432.0	2013-01-01	1.0
21.0	Ã	93001	1	12330.0	12423.0	24753.0	324676.0	325504.0	650180.0	337006.0	337927.0	674933.0	0.0	0.0	0.0	2013-01-01	1.0
21.0	Ã	93801	1	0.0	0.0	0.0	885.0	0.0	885.0	885.0	0.0	885.0	0.0	0.0	0.0	2013-01-01	1.0
21.0	Ã	96001	2	12326.0	12423.0	24749.0	336992.0	337927.0	674919.0	324666.0	325504.0	650170.0	0.0	0.0	0.0	2013-01-01	1.0
21.0	Ã	96801	2	4.0	0.0	4.0	2051.0	0.0	2051.0	2047.0	0.0	2047.0	0.0	0.0	0.0	2013-01-01	1.0
23.0	À	10605	1	7424.0	0.0	7424.0	367.0	0.0	367.0	2173.0	0.0	2173.0	5618.0	0.0	5618.0	2013-01-01	1.0
23.0	À	20202	1	171739.0	75956.0	247695.0	8944241.0	760238.0	9704479.0	8696903.0	784194.0	9481097.0	419077.0	52000.0	471077.0	2013-01-01	1.0
23.0	À	20208	1	167389.0	0.0	167389.0	1864102.0	0.0	1864102.0	1780476.0	0.0	1780476.0	251015.0	0.0	251015.0	2013-01-01	1.0
23.0	À	20209	1	59964.0	10335.0	70299.0	5748744.0	277412.0	6026156.0	5807022.0	287747.0	6094769.0	1686.0	0.0	1686.0	2013-01-01	1.0
23.0	À	30102	1	219281.0	0.0	219281.0	20547738.0	0.0	20547738.0	20399832.0	0.0	20399832.0	367187.0	0.0	367187.0	2013-01-01	1.0
23.0	À	30110	1	29664.0	93313.0	122977.0	1268858.0	158808.0	1427666.0	1246350.0	136994.0	1383344.0	52172.0	115127.0	167299.0	2013-01-01	1.0
23.0	À	30114	1	0.0	86933.0	86933.0	0.0	5867438.0	5867438.0	0.0	5794453.0	5794453.0	0.0	159918.0	159918.0	2013-01-01	1.0
23.0	À	30202	1	417995.0	0.0	417995.0	94.0	0.0	94.0	0.0	0.0	0.0	418089.0	0.0	418089.0	2013-01-01	1.0
23.0	À	30204	1	33722.0	0.0	33722.0	0.0	0.0	0.0	3121.0	0.0	3121.0	30601.0	0.0	30601.0	2013-01-01	1.0
23.0	À	30210	1	0.0	0.0	0.0	21017.0	0.0	21017.0	21017.0	0.0	21017.0	0.0	0.0	0.0	2013-01-01	1.0
23.0	À	30211	1	0.0	36.0	36.0	0.0	242.0	242.0	0.0	265.0	265.0	0.0	13.0	13.0	2013-01-01	1.0
23.0	À	30213	1	168.0	0.0	168.0	114243.0	0.0	114243.0	114411.0	0.0	114411.0	0.0	0.0	0.0	2013-01-01	1.0
23.0	À	30221	1	0.0	18.0	18.0	0.0	1152.0	1152.0	0.0	1170.0	1170.0	0.0	0.0	0.0	2013-01-01	1.0
23.0	À	30233	1	29263.0	550.0	29813.0	893382.0	8159.0	901541.0	891398.0	8371.0	899769.0	31247.0	338.0	31585.0	2013-01-01	1.0
23.0	À	30302	1	1333198.0	8691.0	1341889.0	16880177.0	2006368.0	18886545.0	16936716.0	2009432.0	18946148.0	1276659.0	5627.0	1282286.0	2013-01-01	1.0
23.0	À	30304	1	6148.0	80855.0	87003.0	24496.0	90729.0	115225.0	21010.0	22443.0	43453.0	9634.0	149141.0	158775.0	2013-01-01	1.0
23.0	À	30306	1	9332166.0	573074.0	9905240.0	1706284.0	110416.0	1816700.0	3133692.0	91431.0	3225123.0	7904758.0	592059.0	8496817.0	2013-01-01	1.0
23.0	À	30402	1	227.0	0.0	227.0	586172.0	0.0	586172.0	586166.0	0.0	586166.0	233.0	0.0	233.0	2013-01-01	1.0
23.0	À	30404	1	0.0	0.0	0.0	586439.0	0.0	586439.0	586439.0	0.0	586439.0	0.0	0.0	0.0	2013-01-01	1.0
23.0	À	30409	1	0.0	0.0	0.0	525767.0	0.0	525767.0	525767.0	0.0	525767.0	0.0	0.0	0.0	2013-01-01	1.0
23.0	À	30602	1	50.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	50.0	2013-01-01	1.0
23.0	À	32002	1	0.0	0.0	0.0	1995000.0	0.0	1995000.0	1995000.0	0.0	1995000.0	0.0	0.0	0.0	2013-01-01	1.0
23.0	À	32003	1	0.0	40206.0	40206.0	590000.0	396.0	590396.0	590000.0	40602.0	630602.0	0.0	0.0	0.0	2013-01-01	1.0
23.0	À	32004	1	0.0	0.0	0.0	550000.0	81911.0	631911.0	0.0	41682.0	41682.0	550000.0	40229.0	590229.0	2013-01-01	1.0
23.0	À	32102	1	0.0	0.0	0.0	0.0	2983743.0	2983743.0	0.0	2983743.0	2983743.0	0.0	0.0	0.0	2013-01-01	1.0
23.0	À	32103	1	0.0	33852.0	33852.0	0.0	333449.0	333449.0	0.0	367301.0	367301.0	0.0	0.0	0.0	2013-01-01	1.0
23.0	À	32104	1	0.0	0.0	0.0	0.0	333155.0	333155.0	0.0	1181.0	1181.0	0.0	331974.0	331974.0	2013-01-01	1.0
23.0	À	32201	1	0.0	2498.0	2498.0	8.0	66.0	74.0	8.0	121.0	129.0	0.0	2443.0	2443.0	2013-01-01	1.0
23.0	À	45201	1	1409.0	0.0	1409.0	9237.0	0.0	9237.0	7973.0	0.0	7973.0	2673.0	0.0	2673.0	2013-01-01	1.0
23.0	À	45203	1	11504.0	0.0	11504.0	60647.0	0.0	60647.0	64151.0	0.0	64151.0	8000.0	0.0	8000.0	2013-01-01	1.0
23.0	À	45204	1	6396589.0	0.0	6396589.0	2792259.0	0.0	2792259.0	2653372.0	0.0	2653372.0	6535476.0	0.0	6535476.0	2013-01-01	1.0
23.0	À	45205	1	373285.0	0.0	373285.0	61257.0	0.0	61257.0	116528.0	0.0	116528.0	318014.0	0.0	318014.0	2013-01-01	1.0
23.0	À	45206	1	1084562.0	0.0	1084562.0	210065.0	0.0	210065.0	192721.0	0.0	192721.0	1101906.0	0.0	1101906.0	2013-01-01	1.0
23.0	À	45207	1	6465684.0	0.0	6465684.0	129438.0	0.0	129438.0	839802.0	0.0	839802.0	5755320.0	0.0	5755320.0	2013-01-01	1.0
23.0	À	45208	1	3845763.0	300527.0	4146290.0	455070.0	10980.0	466050.0	12720.0	10808.0	23528.0	4288113.0	300699.0	4588812.0	2013-01-01	1.0
23.0	À	45306	1	230.0	0.0	230.0	0.0	0.0	0.0	40.0	0.0	40.0	190.0	0.0	190.0	2013-01-01	1.0
23.0	À	45307	1	1377751.0	0.0	1377751.0	698.0	0.0	698.0	1630.0	0.0	1630.0	1376819.0	0.0	1376819.0	2013-01-01	1.0
23.0	À	45308	1	100405.0	0.0	100405.0	2422.0	0.0	2422.0	2065.0	0.0	2065.0	100762.0	0.0	100762.0	2013-01-01	1.0
23.0	À	45404	1	5108.0	0.0	5108.0	4562.0	0.0	4562.0	4540.0	0.0	4540.0	5130.0	0.0	5130.0	2013-01-01	1.0
23.0	À	45405	1	3616.0	0.0	3616.0	2810.0	0.0	2810.0	1732.0	0.0	1732.0	4694.0	0.0	4694.0	2013-01-01	1.0
23.0	À	45406	1	2753.0	0.0	2753.0	200.0	0.0	200.0	203.0	0.0	203.0	2750.0	0.0	2750.0	2013-01-01	1.0
23.0	À	45407	1	16014.0	0.0	16014.0	0.0	0.0	0.0	1739.0	0.0	1739.0	14275.0	0.0	14275.0	2013-01-01	1.0
23.0	À	45408	1	122806.0	0.0	122806.0	1750.0	0.0	1750.0	4906.0	0.0	4906.0	119650.0	0.0	119650.0	2013-01-01	1.0
23.0	À	45503	1	745.0	0.0	745.0	184.0	0.0	184.0	709.0	0.0	709.0	220.0	0.0	220.0	2013-01-01	1.0
